website_url,platform,industry,tags,platforms,industries,colors,tag_confidence,enrichment_signals,last_enriched_at
https://behold.qodeinteractive.com/,"WordPress, Magento","Blog, Travel, Technology","behold, blog, theme, ipsum, dolor, travel, personal, wordpress, copyright, qodeinteractive","[""WordPress"", ""Magento""]","[""Blog"", ""Travel"", ""Technology"", ""SaaS"", ""Media""]","{""primary"": ""#7aa3ad"", ""secondary"": ""#3b4d55""}","{""behold"": 1.0, ""blog"": 1.0, ""theme"": 1.0, ""ipsum"": 1.0, ""dolor"": 1.0, ""travel"": 1.0, ""personal"": 0.6, ""wordpress"": 0.6, ""copyright"": 0.6, ""qodeinteractive"": 0.6}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""Blog"": 1.0, ""Travel"": 0.6666666666666666, ""Technology"": 0.6666666666666666, ""SaaS"": 0.3333333333333333, ""Media"": 0.3333333333333333}, ""colors"": {""primary"": ""#7aa3ad"", ""secondary"": ""#3b4d55""}}",2026-02-04T15:30:40Z
http://mantaga.com/,Magento,"Healthcare, SaaS","launch, mantaga, brand, commerce, talabat, noon, careem, amazon, leading, platforms","[""Magento""]","[""Healthcare"", ""SaaS""]","{""primary"": null, ""secondary"": null}","{""launch"": 1.0, ""mantaga"": 0.73, ""brand"": 0.73, ""commerce"": 0.73, ""talabat"": 0.73, ""noon"": 0.73, ""careem"": 0.73, ""amazon"": 0.73, ""leading"": 0.47, ""platforms"": 0.47}","{""platform_scores"": {""Magento"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0, ""SaaS"": 0.5}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:30:42Z
https://ecocitizen.lu/,"WordPress, Magento","Portfolio, Agency, Technology","ecocitizen, climate, action, sustainability, nature, costa, help, social, research, international","[""WordPress"", ""Magento""]","[""Portfolio"", ""Agency"", ""Technology"", ""Community"", ""Real Estate""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""ecocitizen"": 1.0, ""climate"": 1.0, ""action"": 0.6, ""sustainability"": 0.6, ""nature"": 0.6, ""costa"": 0.6, ""help"": 0.5, ""social"": 0.5, ""research"": 0.5, ""international"": 0.5}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""Portfolio"": 1.0, ""Agency"": 0.75, ""Technology"": 0.75, ""Community"": 0.25, ""Real Estate"": 0.25}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:31:16Z
https://soshomerescue.com/,Custom,Unknown,"home, rescue, cookies, website, data, sign, email, list, updates, promotions","[""Custom""]",[],"{""primary"": ""#6f6f6f"", ""secondary"": ""#ffff00""}","{""home"": 1.0, ""rescue"": 1.0, ""cookies"": 1.0, ""website"": 1.0, ""data"": 1.0, ""sign"": 0.6, ""email"": 0.6, ""list"": 0.6, ""updates"": 0.6, ""promotions"": 0.6}","{""platform_scores"": {""Custom"": 0.5}, ""industry_scores"": {}, ""colors"": {""primary"": ""#6f6f6f"", ""secondary"": ""#ffff00""}}",2026-02-04T15:31:18Z
https://spartansolutions.co/,"Webflow, Magento","Agency, SaaS","solutions, spartan, management, excellence, shaping, towards, future, government, operations, contracting","[""Webflow"", ""Magento""]","[""Agency"", ""SaaS""]","{""primary"": null, ""secondary"": null}","{""solutions"": 1.0, ""spartan"": 0.82, ""management"": 0.64, ""excellence"": 0.47, ""shaping"": 0.47, ""towards"": 0.47, ""future"": 0.47, ""government"": 0.47, ""operations"": 0.47, ""contracting"": 0.38}","{""platform_scores"": {""Webflow"": 1.0, ""Magento"": 1.0}, ""industry_scores"": {""Agency"": 1.0, ""SaaS"": 0.3333333333333333}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:31:21Z
https://rockerskatingcom.wpcomstaging.com/,WordPress,"Blog, Media","practice, notes, schedules, entries, recent, articles, rocker, skating","[""WordPress""]","[""Blog"", ""Media""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""practice"": 1.0, ""notes"": 1.0, ""schedules"": 1.0, ""entries"": 1.0, ""recent"": 1.0, ""articles"": 1.0, ""rocker"": 0.6, ""skating"": 0.6}","{""platform_scores"": {""WordPress"": 1.0}, ""industry_scores"": {""Blog"": 1.0, ""Media"": 1.0}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:31:23Z
https://sellerprism.agency/,"Magento, Shopify","E-commerce, Agency","commerce, specialists, sellerprism, recruitment, agency, hire, recruits, amazon, tiktok, shop","[""Magento"", ""Shopify""]","[""E-commerce"", ""Agency""]","{""primary"": null, ""secondary"": null}","{""commerce"": 1.0, ""specialists"": 1.0, ""sellerprism"": 1.0, ""recruitment"": 0.6, ""agency"": 0.6, ""hire"": 0.6, ""recruits"": 0.6, ""amazon"": 0.6, ""tiktok"": 0.6, ""shop"": 0.6}","{""platform_scores"": {""Magento"": 1.0, ""Shopify"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0, ""Agency"": 0.5}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:31:26Z
https://sellerprism.agency/,"Magento, Shopify","E-commerce, Agency","commerce, specialists, sellerprism, recruitment, agency, hire, recruits, amazon, tiktok, shop","[""Magento"", ""Shopify""]","[""E-commerce"", ""Agency""]","{""primary"": null, ""secondary"": null}","{""commerce"": 1.0, ""specialists"": 1.0, ""sellerprism"": 1.0, ""recruitment"": 0.6, ""agency"": 0.6, ""hire"": 0.6, ""recruits"": 0.6, ""amazon"": 0.6, ""tiktok"": 0.6, ""shop"": 0.6}","{""platform_scores"": {""Magento"": 1.0, ""Shopify"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0, ""Agency"": 0.5}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:31:28Z
https://certe.com/,"WordPress, Magento, React","Agency, Education, Fitness","training, consulting, excellence, london, solutions, strategic, business, organization, discover, expertise","[""WordPress"", ""Magento"", ""React""]","[""Agency"", ""Education"", ""Fitness"", ""Marketing""]","{""primary"": ""#25d366"", ""secondary"": ""#ffffff""}","{""training"": 1.0, ""consulting"": 0.89, ""excellence"": 0.77, ""london"": 0.66, ""solutions"": 0.66, ""strategic"": 0.66, ""business"": 0.54, ""organization"": 0.54, ""discover"": 0.54, ""expertise"": 0.54}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.7142857142857142, ""React"": 0.3571428571428571}, ""industry_scores"": {""Agency"": 1.0, ""Education"": 0.5384615384615384, ""Fitness"": 0.5384615384615384, ""Marketing"": 0.23076923076923078}, ""colors"": {""primary"": ""#25d366"", ""secondary"": ""#ffffff""}}",2026-02-04T15:31:31Z
https://peak-residence.site-sg.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:31:32Z
https://chicagoswirlcouple.com/,"WordPress, Magento","Travel, Blog, Technology","travel, things, time, there, cambridge, guide, aruba, great, whole, island","[""WordPress"", ""Magento""]","[""Travel"", ""Blog"", ""Technology"", ""Healthcare""]","{""primary"": ""#000000"", ""secondary"": ""#abb8c3""}","{""travel"": 1.0, ""things"": 1.0, ""time"": 0.73, ""there"": 0.73, ""cambridge"": 0.73, ""guide"": 0.73, ""aruba"": 0.73, ""great"": 0.73, ""whole"": 0.73, ""island"": 0.73}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""Travel"": 1.0, ""Blog"": 0.75, ""Technology"": 0.75, ""Healthcare"": 0.25}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#abb8c3""}}",2026-02-04T15:31:37Z
https://certe.com/,"WordPress, Magento, React","Agency, Education, Fitness","training, consulting, excellence, london, solutions, strategic, business, organization, discover, expertise","[""WordPress"", ""Magento"", ""React""]","[""Agency"", ""Education"", ""Fitness"", ""Marketing""]","{""primary"": ""#25d366"", ""secondary"": ""#ffffff""}","{""training"": 1.0, ""consulting"": 0.89, ""excellence"": 0.77, ""london"": 0.66, ""solutions"": 0.66, ""strategic"": 0.66, ""business"": 0.54, ""organization"": 0.54, ""discover"": 0.54, ""expertise"": 0.54}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.7142857142857142, ""React"": 0.3571428571428571}, ""industry_scores"": {""Agency"": 1.0, ""Education"": 0.5384615384615384, ""Fitness"": 0.5384615384615384, ""Marketing"": 0.23076923076923078}, ""colors"": {""primary"": ""#25d366"", ""secondary"": ""#ffffff""}}",2026-02-04T15:31:41Z
https://peak-residence.site-sg.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:31:42Z
https://chicagoswirlcouple.com/,"WordPress, Magento","Travel, Blog, Technology","travel, things, time, there, cambridge, guide, aruba, great, whole, island","[""WordPress"", ""Magento""]","[""Travel"", ""Blog"", ""Technology"", ""Healthcare""]","{""primary"": ""#000000"", ""secondary"": ""#abb8c3""}","{""travel"": 1.0, ""things"": 1.0, ""time"": 0.73, ""there"": 0.73, ""cambridge"": 0.73, ""guide"": 0.73, ""aruba"": 0.73, ""great"": 0.73, ""whole"": 0.73, ""island"": 0.73}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""Travel"": 1.0, ""Blog"": 0.75, ""Technology"": 0.75, ""Healthcare"": 0.25}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#abb8c3""}}",2026-02-04T15:31:46Z
https://eustaff.se/,"WordPress, HubSpot CMS, Magento",Blog,"eustaff, bemanning, ndsk, arbetskraft, rekrytering, inom, genom, nien, bulgarien, moldavien","[""WordPress"", ""HubSpot CMS"", ""Magento""]","[""Blog""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""eustaff"": 1.0, ""bemanning"": 0.89, ""ndsk"": 0.77, ""arbetskraft"": 0.77, ""rekrytering"": 0.66, ""inom"": 0.66, ""genom"": 0.54, ""nien"": 0.54, ""bulgarien"": 0.54, ""moldavien"": 0.54}","{""platform_scores"": {""WordPress"": 1.0, ""HubSpot CMS"": 0.7142857142857142, ""Magento"": 0.3571428571428571}, ""industry_scores"": {""Blog"": 1.0}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:31:54Z
https://birdmarketing.co.uk/,"WordPress, Magento, Shopify","Marketing, Marketplace, Agency","digital, marketing, agency, bird, brand, award, winning, media, strategies, results","[""WordPress"", ""Magento"", ""Shopify"", ""React""]","[""Marketing"", ""Marketplace"", ""Agency"", ""Media""]","{""primary"": ""#000000"", ""secondary"": ""#f7f7f7""}","{""digital"": 1.0, ""marketing"": 0.87, ""agency"": 0.6, ""bird"": 0.47, ""brand"": 0.47, ""award"": 0.4, ""winning"": 0.4, ""media"": 0.4, ""strategies"": 0.4, ""results"": 0.4}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.625, ""Shopify"": 0.3125, ""React"": 0.3125}, ""industry_scores"": {""Marketing"": 1.0, ""Marketplace"": 0.6470588235294118, ""Agency"": 0.4117647058823529, ""Media"": 0.29411764705882354}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#f7f7f7""}}",2026-02-04T15:31:58Z
https://rtdevelopments.com/,Unknown,Unknown,,[],[],"{""primary"": null, ""secondary"": null}",{},"{""platform_scores"": {}, ""industry_scores"": {}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:32:00Z
https://trustbuildwindows.com/,"WordPress, Magento","E-commerce, Agency, Technology","windows, doors, ontario, trust, homeowners, build, energy, installation, performance, efficiency","[""WordPress"", ""Magento""]","[""E-commerce"", ""Agency"", ""Technology"", ""Portfolio"", ""Travel""]","{""primary"": ""#ffffff"", ""secondary"": ""#eceff3""}","{""windows"": 1.0, ""doors"": 0.93, ""ontario"": 0.78, ""trust"": 0.71, ""homeowners"": 0.71, ""build"": 0.64, ""energy"": 0.64, ""installation"": 0.56, ""performance"": 0.56, ""efficiency"": 0.49}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""E-commerce"": 1.0, ""Agency"": 1.0, ""Technology"": 0.6666666666666666, ""Portfolio"": 0.3333333333333333, ""Travel"": 0.3333333333333333}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#eceff3""}}",2026-02-04T15:32:06Z
https://alphashowerstexas.com/,Magento,Unknown,"account, suspended","[""Magento""]",[],"{""primary"": ""#ffffff"", ""secondary"": ""#2f3230""}","{""account"": 1.0, ""suspended"": 1.0}","{""platform_scores"": {""Magento"": 0.5}, ""industry_scores"": {}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#2f3230""}}",2026-02-04T15:32:09Z
https://gerlietteskillsacademy.com/,"WordPress, Magento, React",Education,"driving, skills, safe, road, safety, gerliette, academy, confidence, instructors, learning","[""WordPress"", ""Magento"", ""React""]","[""Education""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""driving"": 1.0, ""skills"": 0.6, ""safe"": 0.6, ""road"": 0.47, ""safety"": 0.47, ""gerliette"": 0.4, ""academy"": 0.4, ""confidence"": 0.4, ""instructors"": 0.4, ""learning"": 0.4}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.7142857142857142, ""React"": 0.3571428571428571}, ""industry_scores"": {""Education"": 1.0}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:32:15Z
https://oxsecurities.com/,"WordPress, Magento","Finance, E-commerce, Technology","broker, trade, globally, recognised, forex, securities, trading, range, secure, flexible","[""WordPress"", ""Magento""]","[""Finance"", ""E-commerce"", ""Technology"", ""Marketing"", ""Real Estate""]","{""primary"": ""#000000"", ""secondary"": ""#abb8c3""}","{""broker"": 1.0, ""trade"": 0.87, ""globally"": 0.87, ""recognised"": 0.87, ""forex"": 0.87, ""securities"": 0.6, ""trading"": 0.6, ""range"": 0.6, ""secure"": 0.47, ""flexible"": 0.47}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""Finance"": 1.0, ""E-commerce"": 0.6666666666666666, ""Technology"": 0.6666666666666666, ""Marketing"": 0.6666666666666666, ""Real Estate"": 0.3333333333333333}, ""colors"": {""primary"": ""#000000"", ""secondary"": ""#abb8c3""}}",2026-02-04T15:32:17Z
https://adelantemusic.net/,"Framer, Magento","E-commerce, Blog","beats, music, select, want, choose, license, forget, take, advantage, active","[""Framer"", ""Magento""]","[""E-commerce"", ""Blog""]","{""primary"": null, ""secondary"": null}","{""beats"": 1.0, ""music"": 0.42, ""select"": 0.42, ""want"": 0.42, ""choose"": 0.42, ""license"": 0.42, ""forget"": 0.42, ""take"": 0.42, ""advantage"": 0.42, ""active"": 0.42}","{""platform_scores"": {""Framer"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""E-commerce"": 1.0, ""Blog"": 0.5}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:32:20Z
https://myfitstudio.ca/,"WordPress, Magento","Fitness, Portfolio, Education","fitness, build, personal, training, best, lose, look, better, confidence, gain","[""WordPress"", ""Magento""]","[""Fitness"", ""Portfolio"", ""Education""]","{""primary"": ""#3b5998"", ""secondary"": ""#e4405f""}","{""fitness"": 1.0, ""build"": 0.73, ""personal"": 0.47, ""training"": 0.47, ""best"": 0.47, ""lose"": 0.47, ""look"": 0.47, ""better"": 0.47, ""confidence"": 0.47, ""gain"": 0.47}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5}, ""industry_scores"": {""Fitness"": 1.0, ""Portfolio"": 0.25, ""Education"": 0.25}, ""colors"": {""primary"": ""#3b5998"", ""secondary"": ""#e4405f""}}",2026-02-04T15:32:22Z
http://el-habitus.com/,"WordPress, Magento, React","Education, Fitness, Technology","client, months, programmes, move, just, habitus, system, muscles, body, online","[""WordPress"", ""Magento"", ""React""]","[""Education"", ""Fitness"", ""Technology"", ""Blog"", ""Portfolio""]","{""primary"": ""#ffffff"", ""secondary"": ""#111111""}","{""client"": 1.0, ""months"": 1.0, ""programmes"": 0.73, ""move"": 0.73, ""just"": 0.73, ""habitus"": 0.6, ""system"": 0.6, ""muscles"": 0.6, ""body"": 0.6, ""online"": 0.47}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.7142857142857142, ""React"": 0.3571428571428571}, ""industry_scores"": {""Education"": 1.0, ""Fitness"": 1.0, ""Technology"": 1.0, ""Blog"": 0.5, ""Portfolio"": 0.5}, ""colors"": {""primary"": ""#ffffff"", ""secondary"": ""#111111""}}",2026-02-04T15:32:25Z
https://thegiftofsong.com/,"WordPress, Magento",Agency,"gift, song, music, karaoke, studios, jambox, entertainment, recording, things, sing","[""WordPress"", ""Magento""]","[""Agency""]","{""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}","{""gift"": 1.0, ""song"": 0.73, ""music"": 0.73, ""karaoke"": 0.73, ""studios"": 0.73, ""jambox"": 0.73, ""entertainment"": 0.73, ""recording"": 0.47, ""things"": 0.47, ""sing"": 0.47}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.8333333333333333}, ""industry_scores"": {""Agency"": 1.0}, ""colors"": {""primary"": ""#eceff3"", ""secondary"": ""#f9fafb""}}",2026-02-04T15:32:31Z
https://chtapp.us/,"WordPress, Magento, React","Healthcare, Community, Technology","health, community, issues, provide, easy, tracker, school, right, emerging, child","[""WordPress"", ""Magento"", ""React""]","[""Healthcare"", ""Community"", ""Technology"", ""Portfolio"", ""Education""]","{""primary"": ""#e6790d"", ""secondary"": ""#003388""}","{""health"": 1.0, ""community"": 0.62, ""issues"": 0.44, ""provide"": 0.44, ""easy"": 0.39, ""tracker"": 0.39, ""school"": 0.34, ""right"": 0.34, ""emerging"": 0.34, ""child"": 0.34}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5, ""React"": 0.5}, ""industry_scores"": {""Healthcare"": 1.0, ""Community"": 0.6666666666666666, ""Technology"": 0.3333333333333333, ""Portfolio"": 0.16666666666666666, ""Education"": 0.16666666666666666}, ""colors"": {""primary"": ""#e6790d"", ""secondary"": ""#003388""}}",2026-02-04T15:32:36Z
https://growthgurus.com,"WordPress, Magento, React","Marketing, Technology, Marketplace","growth, goals, business, brand, achieve, where, resonate, convert, interest, marketing","[""WordPress"", ""Magento"", ""React""]","[""Marketing"", ""Technology"", ""Marketplace"", ""Portfolio""]","{""primary"": ""#020b22"", ""secondary"": ""#0f97f4""}","{""growth"": 1.0, ""goals"": 0.77, ""business"": 0.66, ""brand"": 0.66, ""achieve"": 0.54, ""where"": 0.43, ""resonate"": 0.43, ""convert"": 0.43, ""interest"": 0.43, ""marketing"": 0.43}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.41666666666666663, ""React"": 0.41666666666666663}, ""industry_scores"": {""Marketing"": 1.0, ""Technology"": 0.7692307692307693, ""Marketplace"": 0.3076923076923077, ""Portfolio"": 0.15384615384615385}, ""colors"": {""primary"": ""#020b22"", ""secondary"": ""#0f97f4""}}",2026-02-04T15:32:38Z
https://samuigardenvilla.com/,WordPress,"Technology, Real Estate, Restaurant","samui, villa, pool, teak, garden, rooms, equipped, wood, bathroom, luxury","[""WordPress""]","[""Technology"", ""Real Estate"", ""Restaurant"", ""Travel""]","{""primary"": ""#7a00df"", ""secondary"": ""#dddddd""}","{""samui"": 1.0, ""villa"": 1.0, ""pool"": 0.73, ""teak"": 0.73, ""garden"": 0.6, ""rooms"": 0.6, ""equipped"": 0.6, ""wood"": 0.6, ""bathroom"": 0.6, ""luxury"": 0.47}","{""platform_scores"": {""WordPress"": 1.0}, ""industry_scores"": {""Technology"": 1.0, ""Real Estate"": 0.3333333333333333, ""Restaurant"": 0.3333333333333333, ""Travel"": 0.3333333333333333}, ""colors"": {""primary"": ""#7a00df"", ""secondary"": ""#dddddd""}}",2026-02-04T15:32:41Z
https://www.techrise.capital/,Magento,"Finance, SaaS, Portfolio","m2partners, strategic, finance, advisory, provides, services, special, projects, formerly, tech","[""Magento""]","[""Finance"", ""SaaS"", ""Portfolio"", ""Agency""]","{""primary"": null, ""secondary"": null}","{""m2partners"": 1.0, ""strategic"": 1.0, ""finance"": 1.0, ""advisory"": 1.0, ""provides"": 0.6, ""services"": 0.6, ""special"": 0.6, ""projects"": 0.6, ""formerly"": 0.6, ""tech"": 0.6}","{""platform_scores"": {""Magento"": 0.5}, ""industry_scores"": {""Finance"": 1.0, ""SaaS"": 0.5, ""Portfolio"": 0.5, ""Agency"": 0.5}, ""colors"": {""primary"": null, ""secondary"": null}}",2026-02-04T15:32:53Z
https://kflextitan.com/,"WordPress, Magento, Drupal","Technology, E-commerce","flex, titan, insulation, should, coated, more, over, contact, seam, rubber","[""WordPress"", ""Magento"", ""Drupal""]","[""Technology"", ""E-commerce""]","{""primary"": ""#ffff00"", ""secondary"": ""#ffffff""}","{""flex"": 1.0, ""titan"": 0.78, ""insulation"": 0.49, ""should"": 0.49, ""coated"": 0.42, ""more"": 0.42, ""over"": 0.42, ""contact"": 0.42, ""seam"": 0.42, ""rubber"": 0.42}","{""platform_scores"": {""WordPress"": 1.0, ""Magento"": 0.5, ""Drupal"": 0.5}, ""industry_scores"": {""Technology"": 1.0, ""E-commerce"": 0.75}, ""colors"": {""primary"": ""#ffff00"", ""secondary"": ""#ffffff""}}",2026-02-04T15:32:58Z
